time,flux,flux_err,time_original,timecorr,cadenceno,centroid_col,centroid_row,sap_flux,sap_flux_err,sap_bkg,sap_bkg_err,pdcsap_flux,pdcsap_flux_err,quality,psf_centr1,psf_centr1_err,psf_centr2,psf_centr2_err,mom_centr1,mom_centr1_err,mom_centr2,mom_centr2_err,pos_corr1,pos_corr2
14.869819433763176,1.002194580841264,0.0016710366220292563,1472.3540794334715,7.7056218e-05,176327,1659.50318,1928.37725,5.8795757e+03,9.7562199e+00,9.6161829e+02,3.4101698e+00,6.6062808e+03,1.1015163e+01,0,,,,,1659.50318,1.1387342e-03,1928.37725,1.1242973e-03,-1.4717439e-02,2.2739131e-02
14.87120832971632,0.999785417303846,0.0016677213573400062,1472.3554683296363,7.7064069e-05,176328,1659.50500,1928.37321,5.8642812e+03,9.7369175e+00,9.6047528e+02,3.3950224e+00,6.5904355e+03,1.0993369e+01,0,,,,,1659.50500,1.1410351e-03,1928.37321,1.1246460e-03,-1.3787284e-02,2.2323072e-02
14.872597226022675,1.000852926694762,0.0016695357161491061,1472.3568572257948,7.7071913e-05,176329,1659.49354,1928.36561,5.8650659e+03,9.7475662e+00,9.5577173e+02,3.3978834e+00,6.5975107e+03,1.1005393e+01,0,,,,,1659.49354,1.1387569e-03,1928.36561,1.1285504e-03,-2.4686107e-02,1.4031038e-02
14.87398612232903,0.9999567732751335,0.0016687269015981357,1472.3582461219598,7.7079763e-05,176330,1659.49640,1928.36319,5.8572358e+03,9.7427378e+00,9.5977484e+02,3.4046338e+00,6.5915317e+03,1.0999942e+01,0,,,,,1659.49640,1.1418044e-03,1928.36319,1.1277363e-03,-2.0295542e-02,1.3714890e-02
14.875375018282174,0.9976088200030506,0.0016681214144481605,1472.3596350181167,7.7087607e-05,176331,1659.50900,1928.38312,5.8536562e+03,9.7392845e+00,9.5891949e+02,3.4040022e+00,6.5761099e+03,1.0996043e+01,0,,,,,1659.50900,1.1412671e-03,1928.38312,1.1283773e-03,-7.9477634e-03,3.0506022e-02
14.87676391458853,0.9993222449889791,0.0016667382439896036,1472.3610239142745,7.7095450e-05,176332,1659.50273,1928.37333,5.8540586e+03,9.7312384e+00,9.6080243e+02,3.3973484e+00,6.5874243e+03,1.0986959e+01,0,,,,,1659.50273,1.1407322e-03,1928.37333,1.1298439e-03,-1.4499499e-02,2.1170899e-02
14.878152810541673,1.0020551949721364,0.001668101654628925,1472.362412810433,7.7103294e-05,176333,1659.50087,1928.37395,5.8735723e+03,9.7392216e+00,9.5496594e+02,3.3906424e+00,6.6054551e+03,1.0995972e+01,0,,,,,1659.50087,1.1385430e-03,1928.37395,1.1248812e-03,-1.6725231e-02,2.2507345e-02
14.879541706848029,0.9988916389781256,0.0016665114587139764,1472.3638017065907,7.7111137e-05,176334,1659.50697,1928.37685,5.8504946e+03,9.7299719e+00,9.5516229e+02,3.3977807e+00,6.5846250e+03,1.0985529e+01,0,,,,,1659.50697,1.1407511e-03,1928.37685,1.1290836e-03,-9.9785123e-03,2.3061762e-02
14.880930603154384,0.9995117932321917,0.0016679622046598282,1472.3651906027476,7.7118981e-05,176335,1659.50278,1928.37469,5.8626094e+03,9.7384357e+00,9.5622137e+02,3.3934574e+00,6.5887080e+03,1.0995084e+01,0,,,,,1659.50278,1.1409209e-03,1928.37469,1.1261366e-03,-1.6058791e-02,2.3140775e-02
14.882319499107528,0.9980012122208951,0.001666531274947668,1472.366579498906,7.7126824e-05,176336,1659.50172,1928.37654,5.8527432e+03,9.7300329e+00,9.5612738e+02,3.3927929e+00,6.5787183e+03,1.0985598e+01,0,,,,,1659.50172,1.1410604e-03,1928.37654,1.1286734e-03,-1.3828086e-02,2.3800796e-02
14.883708395413883,0.9983795417891164,0.0016660049110289803,1472.3679683950645,7.7134668e-05,176337,1659.50005,1928.36742,5.8529106e+03,9.7270308e+00,9.5247107e+02,3.3916204e+00,6.5812598e+03,1.0982207e+01,0,,,,,1659.50005,1.1426798e-03,1928.36742,1.1276439e-03,-1.6492188e-02,1.6118199e-02
14.886486187673382,1.0001392452163693,0.001666843243581224,1472.3707461873719,7.7150347e-05,176339,1659.49485,1928.36304,5.8612539e+03,9.7319155e+00,9.5599213e+02,3.3948796e+00,6.5928535e+03,1.0987723e+01,0,,,,,1659.49485,1.1406528e-03,1928.36304,1.1272947e-03,-2.2038495e-02,9.3637286e-03
14.887875083626525,1.0030738802034518,0.001669268180097141,1472.372135083523,7.7158184e-05,176340,1659.50834,1928.38294,5.8783296e+03,9.7461386e+00,9.5622021e+02,3.3964970e+00,6.6122417e+03,1.1003780e+01,0,,,,,1659.50834,1.1379584e-03,1928.38294,1.1255197e-03,-7.4658324e-03,3.2132424e-02
14.889263979932881,1.0018324403668077,0.0016688494708353833,1472.3735239796736,7.7166020e-05,176341,1659.50518,1928.38159,5.8740200e+03,9.7438393e+00,9.5508667e+02,3.3973212e+00,6.6041567e+03,1.1001184e+01,0,,,,,1659.50518,1.1384886e-03,1928.38159,1.1256705e-03,-1.1607254e-02,2.5982171e-02
14.890652875886024,1.0002135820006155,0.0016672689468246959,1472.3749128758238,7.7173856e-05,176342,1659.49410,1928.36722,5.8610205e+03,9.7347164e+00,9.5472046e+02,3.3951221e+00,6.5935566e+03,1.0990885e+01,0,,,,,1659.49410,1.1409844e-03,1928.36722,1.1260745e-03,-2.5078608e-02,1.3727523e-02
14.89204177219238,0.9968577080467429,0.0016652764508796344,1472.3763017719743,7.7181692e-05,176343,1659.51018,1928.38492,5.8425566e+03,9.7231512e+00,9.5744275e+02,3.3925722e+00,6.5714810e+03,1.0977828e+01,0,,,,,1659.51018,1.1429869e-03,1928.38492,1.1288800e-03,-7.4406913e-03,3.0657703e-02
14.893430668498736,0.9972321689277167,0.0016650697142131683,1472.3776906681248,7.7189528e-05,176344,1659.49639,1928.36164,5.8400845e+03,9.7219667e+00,9.5759631e+02,3.3929222e+00,6.5739644e+03,1.0976490e+01,0,,,,,1659.49639,1.1426727e-03,1928.36164,1.1277866e-03,-2.1402221e-02,9.3016820e-03
14.894819564451879,1.0027953712744053,0.001668374857763507,1472.379079564276,7.7197365e-05,176345,1659.50099,1928.37157,5.8782324e+03,9.7413692e+00,9.5539734e+02,3.3937056e+00,6.6107095e+03,1.0998397e+01,0,,,,,1659.50099,1.1371206e-03,1928.37157,1.1239665e-03,-1.5691265e-02,1.9691873e-02
14.896208460758235,1.0002277494902032,0.0016682420996380631,1472.3804684604263,7.7205201e-05,176346,1659.49924,1928.37415,5.8617051e+03,9.7405243e+00,9.6200061e+02,3.4010098e+00,6.5937354e+03,1.0997442e+01,0,,,,,1659.49924,1.1382888e-03,1928.37415,1.1266045e-03,-1.8138038e-02,2.4480240e-02
14.897597356711378,0.9969622392447663,0.001664668114536365,1472.3818573565688,7.7213030e-05,176347,1659.50714,1928.38218,5.8321748e+03,9.7196436e+00,9.5830133e+02,3.3946047e+00,6.5721992e+03,1.0973866e+01,0,,,,,1659.50714,1.1468834e-03,1928.38218,1.1316412e-03,-6.5931561e-03,3.3660788e-02
14.898986253017734,1.001453765733652,0.001668139643775927,1472.3832462527191,7.7220866e-05,176348,1659.50880,1928.38053,5.8713447e+03,9.7399874e+00,9.5480859e+02,3.3937831e+00,6.6018589e+03,1.0996836e+01,0,,,,,1659.50880,1.1383661e-03,1928.38053,1.1272604e-03,-8.2841692e-03,2.8191445e-02
14.900375148970877,0.9976824940350962,0.001665858589913364,1472.384635148863,7.7228695e-05,176349,1659.50450,1928.36635,5.8461772e+03,9.7266979e+00,9.5564075e+02,3.3961649e+00,6.5770181e+03,1.0981833e+01,0,,,,,1659.50450,1.1424930e-03,1928.36635,1.1300315e-03,-1.2033546e-02,1.5062025e-02
14.901764045277233,1.0015248450350482,0.001668772431366407,1472.3860240450063,7.7236524e-05,176350,1659.50407,1928.39076,5.8627100e+03,9.7436361e+00,9.6173700e+02,3.4052887e+00,6.6022959e+03,1.1000955e+01,0,,,,,1659.50407,1.1436081e-03,1928.39076,1.1312087e-03,-1.0841826e-02,4.2036332e-02
14.903152941230376,1.0006848977914198,0.0016689374687917167,1472.3874129411568,7.7244360e-05,176351,1659.49848,1928.36242,5.8663955e+03,9.7445688e+00,9.6155457e+02,3.4033990e+00,6.5967383e+03,1.1002008e+01,0,,,,,1659.49848,1.1388661e-03,1928.36242,1.1255159e-03,-1.7334510e-02,1.0363488e-02
14.904541837536732,1.0007440013963793,0.0016678811730411807,1472.3888018372998,7.7252189e-05,176352,1659.50064,1928.37611,5.8694463e+03,9.7384338e+00,9.5347125e+02,3.3913884e+00,6.5971494e+03,1.0995081e+01,0,,,,,1659.50064,1.1393323e-03,1928.37611,1.1254759e-03,-1.6895276e-02,2.2663277e-02
14.905930733843087,1.0019937159321513,0.0016699691228740925,1472.390190733443,7.7260018e-05,176353,1659.50683,1928.37947,5.8773823e+03,9.7506371e+00,9.5923199e+02,3.4057555e+00,6.6053965e+03,1.1008860e+01,0,,,,,1659.50683,1.1391420e-03,1928.37947,1.1262494e-03,-1.0456809e-02,2.9313724e-02
14.90731962979623,1.002141565841235,0.0016693377711239545,1472.3915796295796,7.7267840e-05,176354,1659.50059,1928.37354,5.8766948e+03,9.7468758e+00,9.5817737e+02,3.3985558e+00,6.6063203e+03,1.1004613e+01,0,,,,,1659.50059,1.1382502e-03,1928.37354,1.1239470e-03,-1.4569492e-02,2.0606285e-02
14.908708526102586,0.998991899108935,0.0016671345154520855,1472.3929685257228,7.7275668e-05,176355,1659.50341,1928.37986,5.8576665e+03,9.7338142e+00,9.5156659e+02,3.3999357e+00,6.5854238e+03,1.0989866e+01,0,,,,,1659.50341,1.1419117e-03,1928.37986,1.1257596e-03,-1.5132456e-02,2.5058860e-02
14.91009742205573,1.0011285616586985,0.0016684941267194253,1472.3943574218652,7.7283497e-05,176356,1659.50461,1928.37234,5.8723022e+03,9.7417068e+00,9.5445892e+02,3.3993738e+00,6.5994785e+03,1.0998778e+01,0,,,,,1659.50461,1.1382246e-03,1928.37234,1.1258714e-03,-1.4443468e-02,2.2381267e-02
14.911486318362085,1.000718511085888,0.0016673685211503859,1472.3957463180018,7.7291319e-05,176357,1659.49947,1928.36747,5.8610103e+03,9.7351866e+00,9.5861035e+02,3.3960423e+00,6.5968101e+03,1.0991416e+01,0,,,,,1659.49947,1.1402194e-03,1928.36747,1.1252726e-03,-1.8950557e-02,1.6030477e-02
14.912875214315228,1.0012365466314843,0.0016690242820364151,1472.3971352141384,7.7299141e-05,176358,1659.50401,1928.37727,5.8664399e+03,9.7448559e+00,9.6074640e+02,3.4068406e+00,6.6002261e+03,1.1002333e+01,0,,,,,1659.50401,1.1391965e-03,1928.37727,1.1263883e-03,-1.3770558e-02,2.3781197e-02
14.914264110621584,1.0021488990481346,0.001668515419802705,1472.3985241102807,7.7306970e-05,176359,1659.50863,1928.37483,5.8707217e+03,9.7418518e+00,9.5608527e+02,3.3928146e+00,6.6062183e+03,1.0998941e+01,0,,,,,1659.50863,1.1389593e-03,1928.37483,1.1255952e-03,-8.3074775e-03,2.4101833e-02
14.915653006574727,1.000396454471434,0.001668512809451404,1472.3999130064167,7.7314791e-05,176360,1659.49823,1928.37542,5.8666543e+03,9.7418118e+00,9.5632330e+02,3.4009264e+00,6.5946489e+03,1.0998896e+01,0,,,,,1659.49823,1.1393048e-03,1928.37542,1.1272486e-03,-1.8753659e-02,2.3097686e-02
14.917041902881083,0.9982718999715309,0.0016666129076591135,1472.4013019025533,7.7322613e-05,176361,1659.50278,1928.37067,5.8557969e+03,9.7306738e+00,9.5453387e+02,3.3992224e+00,6.5806133e+03,1.0986320e+01,0,,,,,1659.50278,1.1405878e-03,1928.37067,1.1264246e-03,-1.4413102e-02,1.8272959e-02
14.919819695140582,1.001191679373838,0.001670273421313921,1472.404079694825,7.7338256e-05,176363,1659.51120,1928.39197,5.8745073e+03,9.7520561e+00,9.5988251e+02,3.4026945e+00,6.5998672e+03,1.1010462e+01,0,,,,,1659.51120,1.1406653e-03,1928.39197,1.1275464e-03,-4.5559388e-03,3.9140396e-02
14.921208591093723,0.999277872726362,0.0016667489696212219,1472.4054685909537,7.7346071e-05,176364,1659.48867,1928.35345,5.8478462e+03,9.7314692e+00,9.6266400e+02,3.3972018e+00,6.5872461e+03,1.0987220e+01,0,,,,,1659.48867,1.1417769e-03,1928.35345,1.1286943e-03,-3.0170707e-02,7.4587639e-05
14.92259748740008,1.0008886630341156,0.0016678886230296294,1472.4068574870896,7.7353892e-05,176365,1659.50583,1928.37460,5.8601094e+03,9.7379827e+00,9.6137036e+02,3.3993824e+00,6.5977686e+03,1.0994573e+01,0,,,,,1659.50583,1.1392030e-03,1928.37460,1.1264242e-03,-1.0430418e-02,2.3799472e-02
14.923986383353222,0.9992685619105538,0.0016689196561388306,1472.408246383219,7.7361707e-05,176366,1659.51170,1928.38840,5.8556426e+03,9.7440443e+00,9.5978149e+02,3.4021912e+00,6.5871172e+03,1.1001416e+01,0,,,,,1659.51170,1.1426969e-03,1928.38840,1.1327425e-03,-5.4869950e-03,3.5866827e-02
14.92537527965958,0.9994714604419503,0.0016671952319783372,1472.4096352793547,7.7369528e-05,176367,1659.50307,1928.37378,5.8638848e+03,9.7340269e+00,9.5408545e+02,3.3945711e+00,6.5884893e+03,1.0990107e+01,0,,,,,1659.50307,1.1374525e-03,1928.37378,1.1272248e-03,-1.5350442e-02,2.3549493e-02
14.926764175612721,0.9993496989680652,0.0016693848330282752,1472.4110241754827,7.7377343e-05,176368,1659.50367,1928.37607,5.8600713e+03,9.7467794e+00,9.5607062e+02,3.3999035e+00,6.5876655e+03,1.1004505e+01,0,,,,,1659.50367,1.1417648e-03,1928.37607,1.1302453e-03,-1.3517726e-02,2.1847850e-02
14.928153071919077,0.9994319291151932,0.001667378778425824,1472.412413071612,7.7385157e-05,176369,1659.50442,1928.37739,5.8596821e+03,9.7349968e+00,9.5265405e+02,3.3967702e+00,6.5881597e+03,1.0991201e+01,0,,,,,1659.50442,1.1393985e-03,1928.37739,1.1279554e-03,-1.2618738e-02,2.5607182e-02
14.92954196787222,1.002416880816378,0.0016695448065793526,1472.4138019677412,7.7392971e-05,176370,1659.50201,1928.37298,5.8737158e+03,9.7477083e+00,9.5465216e+02,3.4060006e+00,6.6078804e+03,1.1005553e+01,0,,,,,1659.50201,1.1396094e-03,1928.37298,1.1262696e-03,-1.7313275e-02,1.9381708e-02
14.930930864178576,1.0007754176304675,0.0016678460196617039,1472.4151908638692,7.7400786e-05,176371,1659.50424,1928.38038,5.8688228e+03,9.7378597e+00,9.5308325e+02,3.3945189e+00,6.5971064e+03,1.0994432e+01,0,,,,,1659.50424,1.1385108e-03,1928.38038,1.1268529e-03,-1.2610419e-02,2.7872926e-02
14.932319760131719,0.998157124807849,0.0016669711594583904,1472.4165797599978,7.7408600e-05,176372,1659.50479,1928.37352,5.8524062e+03,9.7327795e+00,9.5783044e+02,3.4058120e+00,6.5798662e+03,1.0988698e+01,0,,,,,1659.50479,1.1410509e-03,1928.37352,1.1263201e-03,-1.2292470e-02,2.1652188e-02
14.933708656438075,0.9998340752347652,0.0016683810054878897,1472.417968656127,7.7416415e-05,176373,1659.50277,1928.37478,5.8636191e+03,9.7411871e+00,9.5531702e+02,3.4025452e+00,6.5910400e+03,1.0998191e+01,0,,,,,1659.50277,1.1405194e-03,1928.37478,1.1276035e-03,-1.5536960e-02,2.2689339e-02
14.935097552391218,1.0006778513324037,0.0016686429034918765,1472.4193575522484,7.7424222e-05,176374,1659.50141,1928.37524,5.8670439e+03,9.7427149e+00,9.5768005e+02,3.3936057e+00,6.5966016e+03,1.0999916e+01,0,,,,,1659.50141,1.1431306e-03,1928.37524,1.1260820e-03,-1.6150488e-02,2.2408457e-02
14.936486448697574,1.0016502212389258,0.0016685571208256852,1472.420746448377,7.7432036e-05,176375,1659.50217,1928.37329,5.8747021e+03,9.7422695e+00,9.5414203e+02,3.3948655e+00,6.6030493e+03,1.0999413e+01,0,,,,,1659.50217,1.1382237e-03,1928.37329,1.1251211e-03,-1.6314533e-02,2.1200486e-02
14.937875344650717,0.9992939977200765,0.0016675638034129162,1472.4221353444984,7.7439843e-05,176376,1659.50418,1928.37358,5.8615293e+03,9.7365284e+00,9.5640283e+02,3.3963287e+00,6.5875557e+03,1.0992930e+01,0,,,,,1659.50418,1.1394424e-03,1928.37358,1.1261258e-03,-1.4290291e-02,2.2601645e-02
14.939264240957073,0.9991553033163098,0.001668910593687098,1472.4235242406196,7.7447650e-05,176377,1659.49945,1928.37152,5.8596289e+03,9.7444525e+00,9.6437488e+02,3.3984048e+00,6.5866821e+03,1.1001877e+01,0,,,,,1659.49945,1.1403268e-03,1928.37152,1.1280013e-03,-1.6989410e-02,2.0143516e-02
14.940653136910216,1.0014369372599032,0.0016691721303333515,1472.4249131367483,7.7455465e-05,176378,1659.50389,1928.37537,5.8745474e+03,9.7460613e+00,9.5621375e+02,3.3953946e+00,6.6017788e+03,1.1003694e+01,0,,,,,1659.50389,1.1404562e-03,1928.37537,1.1252903e-03,-1.1354301e-02,2.4913896e-02
14.942042033216572,1.0021063984680032,0.0016690520054041186,1472.4263020328697,7.7463272e-05,176379,1659.49751,1928.37168,5.8730239e+03,9.7454987e+00,9.5829565e+02,3.4026654e+00,6.6062856e+03,1.1003057e+01,0,,,,,1659.49751,1.1390130e-03,1928.37168,1.1260568e-03,-1.9423971e-02,1.7301729e-02
14.943430929169715,0.9994333032174382,0.0016681684026054887,1472.4276909289908,7.7471079e-05,176380,1659.51247,1928.38025,5.8609028e+03,9.7403936e+00,9.6042639e+02,3.4045522e+00,6.5887007e+03,1.0997294e+01,0,,,,,1659.51247,1.1419278e-03,1928.38025,1.1273220e-03,-6.2664640e-03,2.9342575e-02
14.94481982547607,0.9973800374362276,0.0016653720450482612,1472.429079825105,7.7478879e-05,176381,1659.49980,1928.37142,5.8487661e+03,9.7239532e+00,9.5519244e+02,3.3898180e+00,6.5750889e+03,1.0978733e+01,0,,,,,1659.49980,1.1409784e-03,1928.37142,1.1266121e-03,-1.7850840e-02,1.9517343e-02
14.946208721429214,0.9966719924044861,0.0016661894222882066,1472.430468721227,7.7486686e-05,176382,1659.49954,1928.36707,5.8451250e+03,9.7288046e+00,9.5956396e+02,3.3957753e+00,6.5704741e+03,1.0984210e+01,0,,,,,1659.49954,1.1440719e-03,1928.36707,1.1291523e-03,-1.6802158e-02,1.4763874e-02
14.94759761773557,0.9990055873979506,0.0016678571259196187,1472.4318576173484,7.7494493e-05,176383,1659.50697,1928.38214,5.8627007e+03,9.7384911e+00,9.5931177e+02,3.3950529e+00,6.5858237e+03,1.0995147e+01,0,,,,,1659.50697,1.1413371e-03,1928.38214,1.1270866e-03,-8.9345919e-03,3.0882895e-02
14.948986513688713,0.9976425974038757,0.001666632262081254,1472.4332465134617,7.7502293e-05,176384,1659.50570,1928.38176,5.8501973e+03,9.7312193e+00,9.5642535e+02,3.3958623e+00,6.5767573e+03,1.0986937e+01,0,,,,,1659.50570,1.1416061e-03,1928.38176,1.1314608e-03,-1.1385950e-02,2.9415013e-02
14.950375409995068,1.0019978675474677,0.0016692250187773086,1472.4346354095837,7.7510100e-05,176385,1659.50453,1928.37409,5.8787197e+03,9.7463284e+00,9.5244165e+02,3.3989120e+00,6.6054482e+03,1.1003995e+01,0,,,,,1659.50453,1.1391896e-03,1928.37409,1.1247434e-03,-1.2140433e-02,2.3140362e-02
14.951764305948211,0.9981153859850408,0.0016696484610432948,1472.4360243056983,7.7517900e-05,176386,1659.50391,1928.37843,5.8523726e+03,9.7488432e+00,9.6133807e+02,3.4066248e+00,6.5798823e+03,1.1006834e+01,0,,,,,1659.50391,1.1457013e-03,1928.37843,1.1309595e-03,-1.1605502e-02,2.6474625e-02
14.953153201901355,1.000629453258219,0.001669501919273225,1472.4374132018118,7.7525699e-05,176387,1659.50744,1928.37993,5.8683105e+03,9.7480936e+00,9.5860394e+02,3.4025202e+00,6.5965278e+03,1.1005988e+01,0,,,,,1659.50744,1.1416809e-03,1928.37993,1.1260208e-03,-8.6015835e-03,2.8526975e-02
14.95454209820771,0.9978642165432366,0.0016664836851243315,1472.4388020979259,7.7533499e-05,176388,1659.49778,1928.36457,5.8418711e+03,9.7304106e+00,9.6195728e+02,3.4021277e+00,6.5782583e+03,1.0986024e+01,0,,,,,1659.49778,1.1441152e-03,1928.36457,1.1287164e-03,-2.0222211e-02,1.2476339e-02
14.955930994160854,0.9973301360820364,0.0016665084855224603,1472.4401909940407,7.7541299e-05,176389,1659.50531,1928.37733,5.8463770e+03,9.7306919e+00,9.5653485e+02,3.3976250e+00,6.5748291e+03,1.0986341e+01,0,,,,,1659.50531,1.1419638e-03,1928.37733,1.1298443e-03,-1.1940390e-02,2.5483416e-02
14.95731989046721,1.0000317481571546,0.0016674710644976683,1472.4415798901548,7.7549099e-05,176390,1659.49612,1928.37368,5.8644419e+03,9.7362909e+00,9.5497357e+02,3.3952444e+00,6.5926250e+03,1.0992662e+01,0,,,,,1659.49612,1.1400835e-03,1928.37368,1.1274994e-03,-2.2478305e-02,2.2272516e-02
14.958708786420353,0.9990935814733028,0.0016677759840139747,1472.4429687862687,7.7556899e-05,176391,1659.50091,1928.36877,5.8568525e+03,9.7379971e+00,9.5444336e+02,3.4017398e+00,6.5863906e+03,1.0994590e+01,0,,,,,1659.50091,1.1407676e-03,1928.36877,1.1288690e-03,-1.7148307e-02,1.6417092e-02
14.960097682726708,0.9999276037775546,0.0016668190308816745,1472.4443576823755,7.7564691e-05,176392,1659.49959,1928.37625,5.8640410e+03,9.7323303e+00,9.5229468e+02,3.3897669e+00,6.5918345e+03,1.0988191e+01,0,,,,,1659.49959,1.1401438e-03,1928.37625,1.1260852e-03,-1.6085736e-02,2.3911975e-02
14.961486578679851,0.9997015744860174,0.0016674857879077258,1472.4457465784897,7.7572491e-05,176393,1659.50158,1928.37356,5.8579990e+03,9.7362461e+00,9.5509802e+02,3.3978317e+00,6.5903599e+03,1.0992612e+01,0,,,,,1659.50158,1.1407603e-03,1928.37356,1.1269975e-03,-1.4549102e-02,2.0433391e-02
14.962875474986207,0.9998971604842677,0.001667932917364003,1472.447135474597,7.7580284e-05,176394,1659.50580,1928.37817,5.8666807e+03,9.7388878e+00,9.5467688e+02,3.3967280e+00,6.5916699e+03,1.0995594e+01,0,,,,,1659.50580,1.1389129e-03,1928.37817,1.1257884e-03,-1.1555847e-02,2.6138917e-02
14.96426437093935,1.0022947027625455,0.0016686369577364605,1472.4485243707038,7.7588076e-05,176395,1659.50401,1928.37874,5.8774976e+03,9.7430620e+00,9.5095282e+02,3.3891041e+00,6.6075190e+03,1.1000308e+01,0,,,,,1659.50401,1.1384432e-03,1928.37874,1.1253452e-03,-1.3199717e-02,2.5337845e-02
14.965653266892494,1.0019841875280422,0.0016684006540628054,1472.4499132668172,7.7595876e-05,176396,1659.50307,1928.36756,5.8758833e+03,9.7416525e+00,9.5304944e+02,3.3906560e+00,6.6054517e+03,1.0998716e+01,0,,,,,1659.50307,1.1380468e-03,1928.36756,1.1249647e-03,-1.3957685e-02,1.5242347e-02
14.96704216319885,0.9999254304188391,0.0016686381517554726,1472.4513021629239,7.7603669e-05,176397,1659.50254,1928.37801,5.8642446e+03,9.7429619e+00,9.5890637e+02,3.3971739e+00,6.5918271e+03,1.1000195e+01,0,,,,,1659.50254,1.1415714e-03,1928.37801,1.1263470e-03,-1.4977058e-02,2.6232284e-02
14.968431059151992,0.9989034008613337,0.0016676228016477184,1472.4526910590314,7.7611461e-05,176398,1659.50626,1928.37413,5.8583374e+03,9.7370920e+00,9.6198944e+02,3.3999588e+00,6.5851294e+03,1.0993567e+01,0,,,,,1659.50626,1.1416534e-03,1928.37413,1.1265457e-03,-1.1591449e-02,2.3691975e-02
14.969819955458348,0.9997156018701359,0.0016686137265312507,1472.454079955131,7.7619246e-05,176399,1659.50020,1928.37485,5.8613730e+03,9.7430429e+00,9.6175977e+02,3.4022131e+00,6.5905952e+03,1.1000286e+01,0,,,,,1659.50020,1.1405350e-03,1928.37485,1.1284013e-03,-1.8690707e-02,2.2520496e-02
14.971208851411491,0.9985662768928112,0.0016671102272847664,1472.4554688512378,7.7627039e-05,176400,1659.50744,1928.37861,5.8566860e+03,9.7341805e+00,9.5748712e+02,3.3944933e+00,6.5829619e+03,1.0990280e+01,0,,,,,1659.50744,1.1405513e-03,1928.37861,1.1262295e-03,-1.0505311e-02,2.8469555e-02
14.972597747717847,0.9995212622056262,0.0016671980705374422,1472.4568577473444,7.7634832e-05,176401,1659.50573,1928.37621,5.8625322e+03,9.7346125e+00,9.5289746e+02,3.3996303e+00,6.5892031e+03,1.0990768e+01,0,,,,,1659.50573,1.1402612e-03,1928.37621,1.1267883e-03,-1.1279257e-02,2.2407318e-02
14.97398664367099,1.000665455936202,0.0016671506467667927,1472.458246643444,7.7642617e-05,176402,1659.49581,1928.36535,5.8651699e+03,9.7343273e+00,9.5280743e+02,3.3905687e+00,6.5967402e+03,1.0990446e+01,0,,,,,1659.49581,1.1393561e-03,1928.36535,1.1271128e-03,-2.2723060e-02,1.0924553e-02
14.975375539624133,1.0001265487601867,0.0016682610486870163,1472.4596355395443,7.7650402e-05,176403,1659.50181,1928.37439,5.8667983e+03,9.7408247e+00,9.5777570e+02,3.3946614e+00,6.5931963e+03,1.0997781e+01,0,,,,,1659.50181,1.1404753e-03,1928.37439,1.1265933e-03,-1.5426487e-02,2.1626165e-02
14.97676443593049,1.0003464011656062,0.0016671480074613807,1472.461024435651,7.7658195e-05,176404,1659.50271,1928.37241,5.8660005e+03,9.7343626e+00,9.5297144e+02,3.3974872e+00,6.5946714e+03,1.0990486e+01,0,,,,,1659.50271,1.1401010e-03,1928.37241,1.1239190e-03,-1.5553382e-02,2.1028051e-02
14.978153331883632,1.0018881520976008,0.0016688961889927024,1472.4624133317498,7.7665980e-05,176405,1659.50338,1928.37300,5.8737319e+03,9.7445364e+00,9.5707416e+02,3.4008553e+00,6.6048120e+03,1.1001972e+01,0,,,,,1659.50338,1.1401819e-03,1928.37300,1.1242758e-03,-1.1958216e-02,2.0109659e-02
14.979542228189988,1.0003784121458204,0.0016689724633251685,1472.46380222785,7.7673765e-05,176406,1659.50277,1928.37551,5.8683667e+03,9.7448511e+00,9.5660547e+02,3.3940880e+00,6.5947705e+03,1.1002327e+01,0,,,,,1659.50277,1.1401679e-03,1928.37551,1.1258189e-03,-1.4761923e-02,2.2349823e-02
14.980931124143131,0.9979022032866409,0.0016681613648915985,1472.46519112395,7.7681550e-05,176407,1659.50078,1928.37501,5.8513940e+03,9.7399874e+00,9.5683069e+02,3.4041824e+00,6.5783604e+03,1.0996836e+01,0,,,,,1659.50078,1.1441058e-03,1928.37501,1.1278950e-03,-1.6001992e-02,2.1624301e-02
14.982320020449487,1.0033673545127069,0.0016694755849373094,1472.466580020049,7.7689336e-05,176408,1659.50363,1928.37902,5.8832227e+03,9.7476091e+00,9.5358136e+02,3.3939664e+00,6.6143530e+03,1.1005442e+01,0,,,,,1659.50363,1.1381592e-03,1928.37902,1.1241339e-03,-1.1941772e-02,2.5373673e-02
14.98370891640263,1.0006673256494674,0.0016697065723861935,1472.4679689161412,7.7697114e-05,176409,1659.49893,1928.37118,5.8669829e+03,9.7489185e+00,9.5876923e+02,3.4051387e+00,6.5965273e+03,1.1006920e+01,0,,,,,1659.49893,1.1423751e-03,1928.37118,1.1245861e-03,-1.7770821e-02,2.0031614e-02
14.985097812355773,1.0018989652983743,0.0016692395387268493,1472.4693578122412,7.7704899e-05,176410,1659.50488,1928.37903,5.8782051e+03,9.7462692e+00,9.5632001e+02,3.3931935e+00,6.6046987e+03,1.1003928e+01,0,,,,,1659.50488,1.1373401e-03,1928.37903,1.1241330e-03,-1.2063766e-02,2.5938207e-02
