#mu,eb,a_crit
0.540,0.21,0.191
0.690,0.65,0.065
0.560,0.18,0.199
0.730,0.50,0.092
0.580,0.12,0.208
0.630,0.80,0.037
0.600,0.08,0.214
0.750,0.05,0.170
0.620,0.01,0.221
0.650,0.78,0.041
0.670,0.68,0.061
0.520,0.26,0.187
0.540,0.22,0.190
0.710,0.63,0.067
0.690,0.66,0.063
0.560,0.19,0.195
0.640,0.00,0.218
0.580,0.13,0.207
0.730,0.51,0.090
0.750,0.06,0.169
0.600,0.09,0.211
0.620,0.02,0.220
0.520,0.27,0.182
0.650,0.79,0.039
0.670,0.69,0.058
0.540,0.23,0.189
0.710,0.64,0.065
0.580,0.14,0.205
0.690,0.67,0.061
0.560,0.20,0.195
0.640,0.01,0.215
0.730,0.52,0.088
0.600,0.10,0.203
0.750,0.07,0.168
0.620,0.03,0.219
0.670,0.70,0.056
0.650,0.80,0.037
0.520,0.28,0.180
0.540,0.24,0.188
0.710,0.65,0.063
0.640,0.02,0.214
0.580,0.15,0.204
0.560,0.21,0.188
0.690,0.68,0.059
0.730,0.53,0.085
0.600,0.11,0.202
0.620,0.04,0.218
0.750,0.08,0.168
0.670,0.71,0.054
0.660,0.00,0.212
0.640,0.03,0.212
0.520,0.29,0.178
0.540,0.25,0.185
0.710,0.66,0.062
0.560,0.22,0.188
0.580,0.16,0.203
0.690,0.69,0.056
0.620,0.05,0.216
0.600,0.12,0.201
0.730,0.54,0.084
0.750,0.09,0.167
0.670,0.72,0.052
0.640,0.04,0.211
0.660,0.01,0.209
0.710,0.67,0.060
0.560,0.23,0.183
0.580,0.17,0.198
0.520,0.30,0.176
0.540,0.26,0.180
0.690,0.70,0.055
0.620,0.06,0.215
0.600,0.13,0.199
0.730,0.55,0.082
0.750,0.10,0.166
0.640,0.05,0.210
0.660,0.02,0.207
0.670,0.73,0.049
0.710,0.68,0.057
0.560,0.24,0.182
0.620,0.07,0.209
0.580,0.18,0.192
0.520,0.31,0.172
0.690,0.71,0.052
0.540,0.27,0.176
0.600,0.14,0.195
0.750,0.11,0.164
0.730,0.56,0.080
0.660,0.03,0.206
0.710,0.69,0.055
0.640,0.06,0.203
0.670,0.74,0.048
0.620,0.08,0.207
0.560,0.25,0.180
0.580,0.19,0.191
0.520,0.32,0.166
0.690,0.72,0.051
0.540,0.28,0.175
0.600,0.15,0.196
0.750,0.12,0.163
0.620,0.09,0.207
0.660,0.04,0.205
0.730,0.57,0.078
0.670,0.75,0.046
0.640,0.07,0.202
0.710,0.70,0.054
0.520,0.33,0.166
0.560,0.26,0.175
0.580,0.20,0.189
0.690,0.73,0.049
0.600,0.16,0.196
0.540,0.29,0.174
0.750,0.13,0.163
0.660,0.05,0.204
0.620,0.10,0.205
0.730,0.58,0.075
0.670,0.76,0.044
0.690,0.74,0.046
0.520,0.34,0.164
0.580,0.21,0.185
0.710,0.71,0.052
0.640,0.08,0.201
0.560,0.27,0.175
0.600,0.17,0.191
0.540,0.30,0.172
0.750,0.14,0.162
0.660,0.06,0.197
0.620,0.11,0.203
0.690,0.75,0.045
0.730,0.59,0.074
0.670,0.77,0.042
0.520,0.35,0.160
0.580,0.22,0.183
0.710,0.72,0.050
0.640,0.09,0.200
0.560,0.28,0.172
0.600,0.18,0.190
0.540,0.31,0.166
0.750,0.15,0.159
0.660,0.07,0.196
0.620,0.12,0.195
0.730,0.60,0.072
0.690,0.76,0.043
0.520,0.36,0.156
0.670,0.78,0.041
0.580,0.23,0.179
0.640,0.10,0.199
0.710,0.73,0.047
0.560,0.29,0.171
0.750,0.16,0.153
0.600,0.19,0.185
0.540,0.32,0.164
0.660,0.08,0.195
0.690,0.77,0.041
0.620,0.13,0.194
0.730,0.61,0.069
0.520,0.37,0.154
0.580,0.24,0.176
0.640,0.11,0.196
0.670,0.79,0.038
0.560,0.30,0.165
0.710,0.74,0.046
0.750,0.17,0.152
0.540,0.33,0.163
0.600,0.20,0.183
0.730,0.62,0.067
0.660,0.09,0.194
0.690,0.78,0.040
0.620,0.14,0.194
0.640,0.12,0.196
0.520,0.38,0.153
0.580,0.25,0.175
0.670,0.80,0.036
0.560,0.31,0.163
0.710,0.75,0.044
0.750,0.18,0.150
0.600,0.21,0.179
0.540,0.34,0.162
0.620,0.15,0.193
0.730,0.63,0.066
0.660,0.10,0.193
0.690,0.79,0.037
0.580,0.26,0.172
0.640,0.13,0.188
0.520,0.39,0.148
0.680,0.00,0.206
0.560,0.32,0.161
0.710,0.76,0.042
0.540,0.35,0.155
0.750,0.19,0.150
0.600,0.22,0.178
0.730,0.64,0.064
0.620,0.16,0.188
0.660,0.11,0.192
0.580,0.27,0.170
0.520,0.40,0.146
0.690,0.80,0.036
0.640,0.14,0.187
0.560,0.33,0.160
0.680,0.01,0.202
0.710,0.77,0.039
0.730,0.65,0.062
0.540,0.36,0.154
0.750,0.20,0.149
0.600,0.23,0.179
0.620,0.17,0.188
0.660,0.12,0.186
0.520,0.41,0.142
0.580,0.28,0.169
0.640,0.15,0.186
0.700,0.00,0.200
0.560,0.34,0.158
0.680,0.02,0.201
0.750,0.21,0.147
0.730,0.66,0.060
0.540,0.37,0.152
0.710,0.78,0.038
0.520,0.42,0.139
0.620,0.18,0.184
0.640,0.16,0.185
0.600,0.24,0.176
0.660,0.13,0.182
0.700,0.01,0.196
0.580,0.29,0.167
0.560,0.35,0.153
0.680,0.03,0.200
0.750,0.22,0.147
0.540,0.38,0.147
0.730,0.67,0.058
0.710,0.79,0.037
0.640,0.17,0.184
0.520,0.43,0.138
0.600,0.25,0.169
0.620,0.19,0.184
0.660,0.14,0.181
0.700,0.02,0.195
0.580,0.30,0.161
0.750,0.77,0.038
0.680,0.04,0.199
0.750,0.23,0.146
0.540,0.39,0.145
0.770,0.73,0.044
0.730,0.68,0.056
0.710,0.80,0.035
0.620,0.20,0.184
0.640,0.18,0.181
0.600,0.26,0.167
0.660,0.15,0.181
0.700,0.03,0.194
0.750,0.78,0.037
0.580,0.31,0.160
0.750,0.24,0.140
0.680,0.05,0.191
0.720,0.00,0.193
0.790,0.69,0.049
0.770,0.74,0.042
0.730,0.69,0.054
0.600,0.27,0.167
0.620,0.21,0.178
0.640,0.19,0.181
0.750,0.79,0.035
0.810,0.65,0.053
0.750,0.25,0.138
0.700,0.04,0.193
0.830,0.61,0.059
0.680,0.06,0.191
0.720,0.01,0.190
0.790,0.70,0.047
0.770,0.75,0.040
0.850,0.57,0.062
0.730,0.70,0.052
0.620,0.22,0.174
0.870,0.53,0.066
0.750,0.80,0.033
0.810,0.66,0.053
0.700,0.05,0.185
0.750,0.26,0.138
0.680,0.07,0.190
0.830,0.62,0.057
0.720,0.02,0.188
0.770,0.76,0.039
0.850,0.58,0.061
0.790,0.71,0.046
0.620,0.23,0.173
0.730,0.71,0.050
0.760,0.00,0.178
0.870,0.54,0.065
0.700,0.06,0.185
0.810,0.67,0.050
0.680,0.08,0.189
0.750,0.27,0.136
0.770,0.77,0.037
0.830,0.63,0.056
0.720,0.03,0.188
0.890,0.49,0.068
0.850,0.59,0.060
0.790,0.72,0.044
0.730,0.72,0.048
0.870,0.55,0.063
0.760,0.01,0.177
0.700,0.07,0.184
0.750,0.28,0.132
0.810,0.68,0.050
0.680,0.09,0.188
0.830,0.64,0.054
0.770,0.78,0.035
0.890,0.50,0.067
0.910,0.45,0.069
0.850,0.60,0.058
0.790,0.73,0.042
0.730,0.73,0.046
0.760,0.02,0.176
0.750,0.29,0.132
0.870,0.56,0.062
0.930,0.41,0.068
0.810,0.69,0.048
0.890,0.51,0.065
0.680,0.10,0.187
0.730,0.74,0.045
0.770,0.79,0.034
0.850,0.61,0.056
0.830,0.65,0.052
0.790,0.74,0.041
0.910,0.46,0.067
0.750,0.30,0.130
0.760,0.03,0.175
0.870,0.57,0.060
0.810,0.70,0.045
0.930,0.42,0.067
0.890,0.52,0.064
0.680,0.11,0.186
0.730,0.75,0.043
0.850,0.62,0.055
0.830,0.66,0.051
0.770,0.80,0.032
0.790,0.75,0.039
0.910,0.47,0.066
0.870,0.58,0.059
0.750,0.31,0.128
0.760,0.04,0.174
0.810,0.71,0.044
0.890,0.53,0.062
0.930,0.43,0.065
0.730,0.76,0.041
0.950,0.37,0.065
0.830,0.67,0.049
0.910,0.48,0.065
0.850,0.63,0.053
0.780,0.00,0.171
0.790,0.76,0.038
0.810,0.72,0.042
0.750,0.32,0.126
0.870,0.59,0.057
0.760,0.05,0.167
0.950,0.38,0.064
0.930,0.44,0.065
0.890,0.54,0.061
0.730,0.77,0.040
0.780,0.01,0.170
0.830,0.68,0.047
0.850,0.64,0.051
0.910,0.49,0.063
0.790,0.77,0.036
0.810,0.73,0.041
0.760,0.06,0.166
0.750,0.33,0.122
0.930,0.45,0.063
0.870,0.60,0.055
0.950,0.39,0.063
0.890,0.55,0.060
0.730,0.78,0.037
0.780,0.02,0.170
0.830,0.69,0.045
0.910,0.50,0.063
0.850,0.65,0.050
0.790,0.78,0.034
0.760,0.07,0.165
0.810,0.74,0.040
0.750,0.34,0.120
0.930,0.46,0.062
0.870,0.61,0.054
0.890,0.56,0.058
0.950,0.40,0.062
0.730,0.79,0.035
0.780,0.03,0.169
0.830,0.70,0.044
0.910,0.51,0.061
0.810,0.75,0.038
0.850,0.66,0.048
0.760,0.08,0.165
0.790,0.79,0.033
0.750,0.35,0.120
0.930,0.47,0.061
0.870,0.62,0.052
0.890,0.57,0.057
0.730,0.80,0.034
0.950,0.41,0.060
0.830,0.71,0.043
0.780,0.04,0.168
0.910,0.52,0.060
0.760,0.09,0.164
0.810,0.76,0.036
0.850,0.67,0.047
0.790,0.80,0.031
0.750,0.36,0.119
0.930,0.48,0.060
0.870,0.63,0.050
0.830,0.72,0.041
0.950,0.42,0.060
0.970,0.33,0.059
0.890,0.58,0.055
0.910,0.53,0.057
0.780,0.05,0.167
0.760,0.10,0.163
0.810,0.77,0.035
0.850,0.68,0.046
0.930,0.49,0.058
0.750,0.37,0.117
0.800,0.00,0.164
0.830,0.73,0.039
0.870,0.64,0.049
0.950,0.43,0.059
0.970,0.34,0.057
0.890,0.59,0.053
0.780,0.06,0.160
0.760,0.11,0.162
0.910,0.54,0.057
0.810,0.78,0.033
0.930,0.50,0.057
0.850,0.69,0.044
0.750,0.38,0.113
0.800,0.01,0.164
0.830,0.74,0.038
0.870,0.65,0.048
0.950,0.44,0.058
0.890,0.60,0.052
0.970,0.35,0.057
0.760,0.12,0.161
0.910,0.55,0.055
0.780,0.07,0.159
0.850,0.70,0.042
0.930,0.51,0.056
0.810,0.79,0.032
0.750,0.39,0.112
0.800,0.02,0.163
0.870,0.66,0.046
0.830,0.75,0.036
0.950,0.45,0.057
0.890,0.61,0.050
0.760,0.13,0.160
0.970,0.36,0.056
0.780,0.08,0.159
0.910,0.56,0.054
0.750,0.40,0.109
0.850,0.71,0.041
0.930,0.52,0.055
0.810,0.80,0.030
0.800,0.03,0.162
0.870,0.67,0.044
0.830,0.76,0.036
0.950,0.46,0.055
0.890,0.62,0.049
0.760,0.14,0.159
0.970,0.37,0.055
0.910,0.57,0.053
0.780,0.09,0.158
0.750,0.41,0.107
0.930,0.53,0.054
0.850,0.72,0.039
0.820,0.00,0.158
0.800,0.04,0.161
0.870,0.68,0.043
0.830,0.77,0.033
0.890,0.63,0.048
0.950,0.47,0.055
0.760,0.15,0.158
0.970,0.38,0.054
0.910,0.58,0.051
0.750,0.42,0.106
0.780,0.10,0.157
0.930,0.54,0.052
0.850,0.73,0.038
0.820,0.01,0.157
0.800,0.05,0.160
0.870,0.69,0.042
0.830,0.78,0.033
0.890,0.64,0.046
0.950,0.48,0.053
0.760,0.16,0.156
0.910,0.59,0.050
0.970,0.39,0.053
0.780,0.11,0.156
0.750,0.43,0.105
0.930,0.55,0.051
0.850,0.74,0.036
0.820,0.02,0.156
0.800,0.06,0.154
0.870,0.70,0.040
0.830,0.79,0.030
0.890,0.65,0.045
0.950,0.49,0.052
0.760,0.17,0.152
0.910,0.60,0.049
0.750,0.44,0.101
0.780,0.12,0.155
0.930,0.56,0.050
0.970,0.40,0.052
0.850,0.75,0.035
0.800,0.07,0.153
0.820,0.03,0.155
0.830,0.80,0.030
0.870,0.71,0.040
0.890,0.66,0.044
0.950,0.50,0.051
0.760,0.18,0.148
0.780,0.13,0.154
0.910,0.61,0.047
0.750,0.45,0.101
0.930,0.57,0.049
0.970,0.41,0.052
0.800,0.08,0.152
0.850,0.76,0.034
0.820,0.04,0.155
0.840,0.00,0.150
0.870,0.72,0.038
0.890,0.67,0.042
0.760,0.19,0.148
0.950,0.51,0.050
0.780,0.14,0.153
0.910,0.62,0.046
0.750,0.46,0.097
0.930,0.58,0.047
0.800,0.09,0.151
0.850,0.77,0.032
0.970,0.42,0.051
0.840,0.01,0.150
0.820,0.05,0.154
0.870,0.73,0.036
0.890,0.68,0.041
0.780,0.15,0.152
0.950,0.52,0.048
0.760,0.20,0.147
0.910,0.63,0.045
0.750,0.47,0.096
0.850,0.78,0.030
0.930,0.59,0.046
0.970,0.43,0.050
0.800,0.10,0.151
0.840,0.02,0.149
0.820,0.06,0.153
0.870,0.74,0.035
0.890,0.69,0.039
0.780,0.16,0.150
0.950,0.53,0.048
0.850,0.79,0.029
0.760,0.21,0.145
0.910,0.64,0.043
0.750,0.48,0.093
0.930,0.60,0.045
0.970,0.44,0.049
0.800,0.11,0.150
0.840,0.03,0.148
0.890,0.70,0.038
0.820,0.07,0.151
0.870,0.75,0.034
0.780,0.17,0.144
0.760,0.22,0.144
0.750,0.49,0.091
0.850,0.80,0.028
0.950,0.54,0.046
0.910,0.65,0.042
0.930,0.61,0.043
0.970,0.45,0.048
0.800,0.12,0.149
0.840,0.04,0.148
0.820,0.08,0.146
0.890,0.71,0.037
0.780,0.18,0.143
0.870,0.76,0.032
0.760,0.23,0.142
0.750,0.50,0.090
0.860,0.00,0.143
0.950,0.55,0.046
0.910,0.66,0.041
0.970,0.46,0.047
0.930,0.62,0.042
0.800,0.13,0.148
0.840,0.05,0.147
0.820,0.09,0.145
0.780,0.19,0.142
0.870,0.77,0.031
0.750,0.51,0.088
0.890,0.72,0.035
0.760,0.24,0.139
0.860,0.01,0.142
0.910,0.67,0.039
0.950,0.56,0.044
0.970,0.47,0.046
0.930,0.63,0.041
0.800,0.14,0.147
0.840,0.06,0.146
0.820,0.10,0.144
0.780,0.20,0.141
0.870,0.78,0.029
0.750,0.52,0.086
0.910,0.68,0.038
0.890,0.73,0.034
0.860,0.02,0.142
0.760,0.25,0.138
0.950,0.57,0.043
0.970,0.48,0.045
0.930,0.64,0.040
0.800,0.15,0.145
0.840,0.07,0.145
0.820,0.11,0.143
0.780,0.21,0.140
0.870,0.79,0.028
0.910,0.69,0.037
0.750,0.53,0.083
0.760,0.26,0.134
0.890,0.74,0.032
0.860,0.03,0.141
0.970,0.49,0.044
0.950,0.58,0.043
0.930,0.65,0.039
0.840,0.08,0.139
0.800,0.16,0.144
0.820,0.12,0.142
0.780,0.22,0.138
0.870,0.80,0.026
0.910,0.70,0.036
0.750,0.54,0.082
0.760,0.27,0.132
0.890,0.75,0.032
0.860,0.04,0.140
0.970,0.50,0.044
0.950,0.59,0.041
0.930,0.66,0.038
0.840,0.09,0.138
0.820,0.13,0.141
0.800,0.17,0.141
0.780,0.23,0.135
0.880,0.00,0.135
0.910,0.71,0.034
0.760,0.28,0.130
0.750,0.55,0.080
0.890,0.76,0.031
0.950,0.60,0.040
0.860,0.05,0.139
0.930,0.67,0.036
0.970,0.51,0.042
0.840,0.10,0.137
0.820,0.14,0.140
0.800,0.18,0.141
0.780,0.24,0.134
0.950,0.61,0.039
0.760,0.29,0.129
0.880,0.01,0.135
0.910,0.72,0.033
0.750,0.56,0.077
0.890,0.77,0.029
0.930,0.68,0.035
0.860,0.06,0.138
0.970,0.52,0.041
0.820,0.15,0.139
0.840,0.11,0.137
0.800,0.19,0.136
0.950,0.62,0.038
0.780,0.25,0.133
0.760,0.30,0.128
0.880,0.02,0.134
0.910,0.73,0.032
0.750,0.57,0.075
0.890,0.78,0.027
0.930,0.69,0.034
0.860,0.07,0.137
0.820,0.16,0.137
0.970,0.53,0.040
0.840,0.12,0.136
0.800,0.20,0.135
0.950,0.63,0.037
0.760,0.31,0.126
0.780,0.26,0.133
0.880,0.03,0.133
0.910,0.74,0.031
0.750,0.58,0.073
0.890,0.79,0.026
0.930,0.70,0.033
0.860,0.08,0.132
0.820,0.17,0.135
0.970,0.54,0.039
0.840,0.13,0.135
0.950,0.64,0.036
0.800,0.21,0.134
0.910,0.75,0.030
0.760,0.32,0.123
0.880,0.04,0.132
0.780,0.27,0.127
0.890,0.80,0.025
0.750,0.59,0.072
0.930,0.71,0.031
0.860,0.09,0.131
0.970,0.55,0.039
0.820,0.18,0.133
0.840,0.14,0.134
0.800,0.22,0.131
0.950,0.65,0.035
0.760,0.33,0.122
0.780,0.28,0.126
0.880,0.05,0.131
0.910,0.76,0.028
0.900,0.00,0.126
0.750,0.60,0.070
0.930,0.72,0.031
0.970,0.56,0.037
0.860,0.10,0.130
0.820,0.19,0.133
0.840,0.15,0.133
0.800,0.23,0.131
0.950,0.66,0.033
0.780,0.29,0.124
0.760,0.34,0.120
0.910,0.77,0.027
0.880,0.06,0.131
0.750,0.61,0.068
0.930,0.73,0.030
0.900,0.01,0.126
0.860,0.11,0.130
0.820,0.20,0.129
0.840,0.16,0.131
0.970,0.57,0.037
0.800,0.24,0.130
0.950,0.67,0.032
0.760,0.35,0.117
0.780,0.30,0.123
0.910,0.78,0.026
0.750,0.62,0.065
0.880,0.07,0.130
0.930,0.74,0.028
0.900,0.02,0.125
0.820,0.21,0.127
0.840,0.17,0.130
0.860,0.12,0.129
0.970,0.58,0.036
0.800,0.25,0.129
0.950,0.68,0.032
0.780,0.31,0.121
0.760,0.36,0.116
0.910,0.79,0.025
0.750,0.63,0.064
0.880,0.08,0.128
0.930,0.75,0.027
0.820,0.22,0.126
0.900,0.03,0.124
0.840,0.18,0.128
0.860,0.13,0.128
0.970,0.59,0.035
0.800,0.26,0.126
0.950,0.69,0.031
0.780,0.32,0.119
0.930,0.76,0.027
0.760,0.37,0.115
0.910,0.80,0.023
0.750,0.64,0.061
0.880,0.09,0.124
0.820,0.23,0.125
0.840,0.19,0.128
0.900,0.04,0.123
0.860,0.14,0.127
0.970,0.60,0.034
0.800,0.27,0.126
0.950,0.70,0.030
0.930,0.77,0.025
0.760,0.38,0.111
0.920,0.00,0.116
0.750,0.65,0.060
0.780,0.33,0.117
0.880,0.10,0.123
0.820,0.24,0.124
0.840,0.20,0.123
0.900,0.05,0.123
0.970,0.61,0.033
0.860,0.15,0.126
0.800,0.28,0.121
0.760,0.39,0.110
0.950,0.71,0.029
0.920,0.01,0.116
0.930,0.78,0.024
0.750,0.66,0.058
0.780,0.34,0.115
0.880,0.11,0.122
0.840,0.21,0.122
0.820,0.25,0.122
0.900,0.06,0.122
0.860,0.16,0.125
0.800,0.29,0.119
0.970,0.62,0.033
0.760,0.40,0.109
0.950,0.72,0.028
0.920,0.02,0.116
0.750,0.67,0.056
0.880,0.12,0.121
0.930,0.79,0.022
0.780,0.35,0.114
0.840,0.22,0.121
0.820,0.26,0.122
0.900,0.07,0.121
0.800,0.30,0.119
0.860,0.17,0.123
0.970,0.63,0.031
0.760,0.41,0.106
0.920,0.03,0.115
0.950,0.73,0.027
0.750,0.68,0.054
0.930,0.80,0.022
0.880,0.13,0.120
0.780,0.36,0.112
0.840,0.23,0.120
0.820,0.27,0.117
0.900,0.08,0.120
0.800,0.31,0.115
0.860,0.18,0.122
0.970,0.64,0.030
0.920,0.04,0.114
0.950,0.74,0.026
0.760,0.42,0.105
0.880,0.14,0.120
0.940,0.00,0.105
0.780,0.37,0.109
0.750,0.69,0.052
0.820,0.28,0.117
0.840,0.24,0.119
0.900,0.09,0.116
0.800,0.32,0.115
0.860,0.19,0.120
0.970,0.65,0.030
0.950,0.75,0.024
0.920,0.05,0.113
0.760,0.43,0.103
0.880,0.15,0.118
0.780,0.38,0.108
0.940,0.01,0.105
0.750,0.70,0.050
0.820,0.29,0.115
0.840,0.25,0.117
0.900,0.10,0.115
0.860,0.20,0.116
0.800,0.33,0.113
0.970,0.66,0.029
0.950,0.76,0.024
0.760,0.44,0.100
0.880,0.16,0.118
0.920,0.06,0.113
0.750,0.71,0.048
0.780,0.39,0.106
0.940,0.02,0.105
0.820,0.30,0.113
0.840,0.26,0.116
0.900,0.11,0.114
0.860,0.21,0.115
0.800,0.34,0.112
0.970,0.67,0.028
0.950,0.77,0.022
0.880,0.17,0.117
0.760,0.45,0.099
0.940,0.03,0.104
0.750,0.72,0.047
0.920,0.07,0.112
0.780,0.40,0.106
0.820,0.31,0.111
0.840,0.27,0.113
0.900,0.12,0.113
0.970,0.68,0.027
0.860,0.22,0.114
0.800,0.35,0.110
0.950,0.78,0.022
0.880,0.18,0.115
0.760,0.46,0.095
0.750,0.73,0.046
0.940,0.04,0.103
0.780,0.41,0.103
0.920,0.08,0.111
0.820,0.32,0.110
0.840,0.28,0.112
0.800,0.36,0.108
0.900,0.13,0.113
0.970,0.69,0.026
0.860,0.23,0.114
0.880,0.19,0.115
0.950,0.79,0.021
0.750,0.74,0.043
0.760,0.47,0.094
0.840,0.29,0.110
0.940,0.05,0.102
0.920,0.09,0.110
0.820,0.33,0.109
0.780,0.42,0.101
0.860,0.24,0.112
0.900,0.14,0.112
0.800,0.37,0.105
0.970,0.70,0.025
0.880,0.20,0.113
0.950,0.80,0.020
0.920,0.10,0.106
0.760,0.48,0.092
0.840,0.30,0.108
0.780,0.43,0.099
0.750,0.75,0.042
0.940,0.06,0.102
0.820,0.34,0.108
0.800,0.38,0.104
0.970,0.71,0.025
0.960,0.00,0.091
0.860,0.25,0.112
0.900,0.15,0.111
0.920,0.11,0.105
0.880,0.21,0.108
0.760,0.49,0.091
0.840,0.31,0.108
0.780,0.44,0.097
0.940,0.07,0.101
0.820,0.35,0.105
0.750,0.76,0.040
0.800,0.39,0.103
0.960,0.01,0.092
0.920,0.12,0.105
0.860,0.26,0.108
0.970,0.72,0.023
0.900,0.16,0.110
0.880,0.22,0.108
0.760,0.50,0.088
0.840,0.32,0.105
0.990,0.29,0.044
0.780,0.45,0.094
0.940,0.08,0.100
0.820,0.36,0.103
0.860,0.27,0.108
0.960,0.02,0.091
0.800,0.40,0.100
0.920,0.13,0.104
0.900,0.17,0.109
0.970,0.73,0.023
0.880,0.23,0.107
0.760,0.51,0.087
0.840,0.33,0.105
0.990,0.30,0.043
0.780,0.46,0.093
0.940,0.09,0.100
0.820,0.37,0.102
0.860,0.28,0.107
0.960,0.03,0.091
0.920,0.14,0.103
0.800,0.41,0.099
0.900,0.18,0.108
0.880,0.24,0.106
0.970,0.74,0.022
0.840,0.34,0.103
0.760,0.52,0.085
0.990,0.31,0.043
0.780,0.47,0.091
0.940,0.10,0.096
0.820,0.38,0.101
0.860,0.29,0.105
0.960,0.04,0.090
0.920,0.15,0.102
0.800,0.42,0.097
0.900,0.19,0.107
0.760,0.53,0.082
0.970,0.75,0.021
0.840,0.35,0.101
0.880,0.25,0.105
0.990,0.32,0.042
0.780,0.48,0.089
0.820,0.39,0.097
0.940,0.11,0.095
0.860,0.30,0.105
0.960,0.05,0.089
0.920,0.16,0.102
0.800,0.43,0.094
0.900,0.20,0.106
0.970,0.76,0.020
0.840,0.36,0.099
0.760,0.54,0.080
0.880,0.26,0.103
0.990,0.33,0.041
0.780,0.49,0.087
0.940,0.12,0.095
0.820,0.40,0.096
0.860,0.31,0.101
0.960,0.06,0.089
0.920,0.17,0.100
0.800,0.44,0.094
0.970,0.77,0.019
0.900,0.21,0.103
0.840,0.37,0.097
0.760,0.55,0.079
0.880,0.27,0.102
0.780,0.50,0.085
0.990,0.34,0.040
0.940,0.13,0.094
0.820,0.41,0.095
0.860,0.32,0.101
0.960,0.07,0.088
0.920,0.18,0.100
0.800,0.45,0.090
0.970,0.78,0.018
0.900,0.22,0.103
0.840,0.38,0.096
0.760,0.56,0.076
0.880,0.28,0.101
0.780,0.51,0.083
0.990,0.35,0.040
0.940,0.14,0.093
0.860,0.33,0.099
0.820,0.42,0.094
0.960,0.08,0.087
0.920,0.19,0.098
0.900,0.23,0.101
0.800,0.46,0.090
0.970,0.79,0.017
0.880,0.29,0.100
0.840,0.39,0.095
0.760,0.57,0.074
0.780,0.52,0.082
0.990,0.36,0.039
0.940,0.15,0.092
0.860,0.34,0.097
0.820,0.43,0.092
0.960,0.09,0.087
0.920,0.20,0.097
0.900,0.24,0.098
0.970,0.80,0.016
0.800,0.47,0.087
0.880,0.30,0.098
0.760,0.58,0.072
0.780,0.53,0.079
0.990,0.37,0.038
0.840,0.40,0.093
0.940,0.16,0.092
0.860,0.35,0.096
0.820,0.44,0.090
0.900,0.25,0.097
0.960,0.10,0.085
0.920,0.21,0.096
0.980,0.00,0.072
0.800,0.48,0.086
0.880,0.31,0.096
0.760,0.59,0.070
0.780,0.54,0.078
0.990,0.38,0.038
0.840,0.41,0.092
0.860,0.36,0.094
0.940,0.17,0.091
0.920,0.22,0.094
0.820,0.45,0.088
0.900,0.26,0.097
0.960,0.11,0.083
0.980,0.01,0.072
0.800,0.49,0.084
0.880,0.32,0.094
0.760,0.60,0.068
0.780,0.55,0.076
0.990,0.39,0.038
0.840,0.42,0.088
0.940,0.18,0.090
0.860,0.37,0.093
0.920,0.23,0.094
0.820,0.46,0.087
0.960,0.12,0.082
0.900,0.27,0.096
0.980,0.02,0.072
0.800,0.50,0.083
0.880,0.33,0.093
0.760,0.61,0.067
0.780,0.56,0.074
0.920,0.24,0.090
0.940,0.19,0.089
0.840,0.43,0.088
0.990,0.40,0.037
0.860,0.38,0.091
0.820,0.47,0.084
0.960,0.13,0.081
0.980,0.03,0.072
0.900,0.28,0.095
0.800,0.51,0.080
0.880,0.34,0.092
0.760,0.62,0.065
0.780,0.57,0.072
0.920,0.25,0.090
0.940,0.20,0.087
0.840,0.44,0.087
0.990,0.41,0.036
0.860,0.39,0.089
0.980,0.04,0.072
0.820,0.48,0.083
0.960,0.14,0.081
0.900,0.29,0.094
0.800,0.52,0.079
0.760,0.63,0.063
0.880,0.35,0.090
0.780,0.58,0.070
0.920,0.26,0.089
0.990,0.42,0.036
0.940,0.21,0.087
0.840,0.45,0.084
0.980,0.05,0.071
0.860,0.40,0.088
0.820,0.49,0.081
0.960,0.15,0.080
0.760,0.64,0.061
0.800,0.53,0.077
0.880,0.36,0.089
0.900,0.30,0.091
0.780,0.59,0.068
0.840,0.46,0.083
0.990,0.43,0.035
0.920,0.27,0.088
0.940,0.22,0.085
0.980,0.06,0.070
0.860,0.41,0.087
0.820,0.50,0.079
0.960,0.16,0.080
0.880,0.37,0.088
0.800,0.54,0.074
0.760,0.65,0.059
0.780,0.60,0.066
0.840,0.47,0.080
0.990,0.44,0.034
0.900,0.31,0.090
0.940,0.23,0.085
0.920,0.28,0.088
0.980,0.07,0.070
0.860,0.42,0.084
0.960,0.17,0.079
0.820,0.51,0.077
0.800,0.55,0.074
0.990,0.45,0.034
0.880,0.38,0.086
0.760,0.66,0.057
0.780,0.61,0.065
0.840,0.48,0.080
0.900,0.32,0.088
0.940,0.24,0.082
0.920,0.29,0.086
0.980,0.08,0.069
0.860,0.43,0.084
0.820,0.52,0.075
0.960,0.18,0.078
0.800,0.56,0.072
0.880,0.39,0.085
0.760,0.67,0.055
0.990,0.46,0.033
0.780,0.62,0.063
0.840,0.49,0.078
0.940,0.25,0.081
0.900,0.33,0.088
0.920,0.30,0.085
0.980,0.09,0.069
0.860,0.44,0.082
0.820,0.53,0.074
0.960,0.19,0.078
0.800,0.57,0.070
0.760,0.68,0.053
0.990,0.47,0.033
0.880,0.40,0.083
0.780,0.63,0.061
